contract,sample_id,local_iso,timezone,latitude,longitude,location,planet,measure,jhora_value_virupa,jhora_version,jhora_exe_sha256,settings_json,settings_sha256,evidence_path,evidence_sha256,reviewer,captured_at_utc,status,notes
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,MERCURY,kaala,157.43,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,MERCURY,dig,46.05,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,MERCURY,chesta,7.29,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,MERCURY,naisargika,25.70,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,MERCURY,drik,-4.33,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,MERCURY,total,418.86,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_summary_locked.jpg,B9D9918ABA3DC8C540E5A2D52BDF0618A8193BA2BAD41B0F72AA5856CCE4D7A5,OpenAI Codex local GUI capture,2026-07-29T12:27:49.397120Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_summary_locked.txt; normalized_table_sha256=21420F87B801EF1487C930A91E009F4011C953A5F9AEFD07F34470A0FBEF28AC; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_summary_accessibility_exact_20260729.txt; raw_accessibility_sha256=0C078D185BFE6FF0B0E6CC2D940099C188E9396F2CA87D4AAB7EEF6A2093C6FD
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,JUPITER,sthana,236.39,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,JUPITER,kaala,284.24,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,JUPITER,dig,30.98,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,JUPITER,chesta,10.78,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,JUPITER,naisargika,34.28,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
GANN_JHORA_SHADBALA_WITNESS_V1,case_103_event_start,2025-05-15T22:30:00,Asia/Kolkata,35.676200,139.650300,Tokyo reference location,JUPITER,drik,10.28,8.0.0.0,3DDBE5FB0458AD1F0AD91B002C7EFB8BBA9F08891D3F46190ABA97D570B17908,"{""ascendant_house_position"":""middle of first house"",""ayanamsa"":""Raman"",""coordinate_center"":""geocentric"",""day_boundary"":""sunrise"",""drekkana_variant"":""Parasara default"",""hora_variant"":""Parasara default"",""house_system"":""Sripathi/Porphyry"",""node"":""true node"",""planetary_model"":""Drik Siddhanta"",""planetary_positions"":""apparent"",""relationship_scope"":""relevant divisional chart"",""relationship_type"":""compound"",""special_aspects"":""Parasara"",""sunrise_definition"":""apparent rise of tip""}",4CB3CDFDA7FC9A23C7CCD22332611D04047C2B4427EB7F1F03437F301E6539DB,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,3FEF2AF2A3A8248DDEC515E12E6E3CC909F00485B514178040B3074ABF2CD140,OpenAI Codex local GUI capture,2026-07-29T12:27:02.960605Z,captured_locked_manual_jhora,Copied directly from the pinned JHora 8.0 table under locked settings; normalized table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.txt; normalized_table_sha256=C701D868181DC370C104EFD5309D98829E3580F2DFDCAFAC8B27CC82F772333F; raw accessibility table=status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_accessibility_exact_20260729.txt; raw_accessibility_sha256=51D7868BF42924406D7BFCD4F12A95F3526C11C8A484E47990263A7D36F12649
